recipeTitle,maybe_not_about_the_recipe,positive_user_describing_changes,positive_user_made_as_written,question,thinks_ingredients_hard_to_find,thinks_recipe_is_flawed_due_to_cooking_time,thinks_recipe_is_flawed_due_to_flavor,thinks_recipe_is_flawed_due_to_technique_or_equipment,thinks_recipe_is_inauthentic,user_responding_to_other_user,url,totalComments
Sheet-Pan Döner Kebab Recipe,0.028037383177570093,0.514018691588785,0.102803738317757,0.14018691588785046,0.0,0.018691588785046728,0.028037383177570093,0.09345794392523364,0.028037383177570093,0.04672897196261682,https://cooking.nytimes.com/recipes/1027600-sheet-pan-doner-kebab,107.0
Easy Yogurt Recipe,0.05963302752293578,0.5137614678899083,0.013761467889908258,0.2981651376146789,0.0045871559633027525,0.009174311926605505,0.0,0.07339449541284404,0.0,0.027522935779816515,https://cooking.nytimes.com/recipes/1019966-easy-yogurt,218.0
Harissa Shrimp With Greens and Feta Recipe,0.032467532467532464,0.512987012987013,0.06493506493506493,0.09090909090909091,0.0,0.12987012987012986,0.03896103896103896,0.09740259740259741,0.0,0.032467532467532464,https://cooking.nytimes.com/recipes/758928829-harissa-shrimp-with-greens-and-feta,154.0
Braised Broccoli Pasta Recipe,0.036585365853658534,0.5121951219512195,0.14634146341463414,0.06097560975609756,0.0,0.07317073170731707,0.036585365853658534,0.12195121951219512,0.0,0.012195121951219513,https://cooking.nytimes.com/recipes/1025299-braised-broccoli-pasta,82.0
Puréed Potatoes With Lemon Recipe,0.09302325581395349,0.5116279069767442,0.06976744186046512,0.11627906976744186,0.0,0.023255813953488372,0.09302325581395349,0.06976744186046512,0.023255813953488372,0.0,https://cooking.nytimes.com/recipes/1021644-pureed-potatoes-with-lemon,43.0
Pizza Salad Recipe,0.044444444444444446,0.5111111111111111,0.24444444444444444,0.044444444444444446,0.0,0.0,0.1111111111111111,0.044444444444444446,0.0,0.0,https://cooking.nytimes.com/recipes/1024303-pizza-salad,45.0
Niku Udon (Japanese Beef Noodle Soup) Recipe,0.03508771929824561,0.5087719298245614,0.07017543859649122,0.17543859649122806,0.017543859649122806,0.05263157894736842,0.08771929824561403,0.03508771929824561,0.0,0.017543859649122806,https://cooking.nytimes.com/recipes/1023569-niku-udon-japanese-beef-noodle-soup,114.0
Pecan Linzer Bars Recipe,0.05084745762711865,0.5084745762711864,0.0847457627118644,0.15254237288135594,0.0,0.01694915254237288,0.01694915254237288,0.0847457627118644,0.03389830508474576,0.05084745762711865,https://cooking.nytimes.com/recipes/1023596-pecan-linzer-bars,59.0
"Chicken, Vegetable and Barley Soup Recipe",0.03389830508474576,0.5084745762711864,0.05084745762711865,0.1694915254237288,0.0,0.05084745762711865,0.11864406779661017,0.03389830508474576,0.0,0.03389830508474576,https://cooking.nytimes.com/recipes/1027650-chicken-vegetable-and-barley-soup,59.0
Spatchcock Roast Chicken Recipe,0.057971014492753624,0.5072463768115942,0.10869565217391304,0.050724637681159424,0.050724637681159424,0.014492753623188406,0.021739130434782608,0.16666666666666666,0.0,0.021739130434782608,https://cooking.nytimes.com/recipes/1024948-spatchcock-roast-chicken,138.0
"Braised Pork With Lemon, Olives and Tomatoes Recipe",0.0,0.5048543689320388,0.11650485436893204,0.21359223300970873,0.0,0.019417475728155338,0.0970873786407767,0.02912621359223301,0.0,0.019417475728155338,https://cooking.nytimes.com/recipes/1027574-braised-pork-with-lemon-olives-and-tomatoes,103.0
Tacos al Pastor Recipe,0.027777777777777776,0.5,0.1111111111111111,0.2222222222222222,0.0,0.0,0.027777777777777776,0.08333333333333333,0.0,0.027777777777777776,https://cooking.nytimes.com/recipes/1020227-tacos-al-pastor,36.0
Thai BBQ Chicken Recipe,0.0,0.5,0.0,0.14285714285714285,0.0,0.0,0.2857142857142857,0.07142857142857142,0.0,0.0,https://cooking.nytimes.com/recipes/1025249-kai-yang,14.0
Pistachio Pound Cake With Strawberries Recipe,0.0,0.5,0.0625,0.125,0.0,0.125,0.0625,0.0625,0.0,0.0625,https://cooking.nytimes.com/recipes/1018061-pistachio-pound-cake-with-strawberries,32.0
"One-Pot Salmon, Spinach and Lentil Salad Recipe",0.03571428571428571,0.5,0.03571428571428571,0.125,0.017857142857142856,0.017857142857142856,0.14285714285714285,0.10714285714285714,0.0,0.017857142857142856,https://cooking.nytimes.com/recipes/767029942-one-pot-salmon-spinach-and-lentil-salad,56.0
Curry Roasted Half Chicken and Peppers Recipe,0.041666666666666664,0.5,0.10416666666666667,0.20833333333333334,0.0,0.020833333333333332,0.08333333333333333,0.020833333333333332,0.0,0.020833333333333332,https://cooking.nytimes.com/recipes/1025395-curry-roasted-half-chicken-and-peppers,48.0
Chocolate Fondue Recipe,0.25,0.5,0.0,0.16666666666666666,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,https://cooking.nytimes.com/recipes/1025045-chocolate-fondue,12.0
Creamy Grits With Mushrooms and Chard Recipe,0.0,0.5,0.05555555555555555,0.05555555555555555,0.027777777777777776,0.027777777777777776,0.1111111111111111,0.2222222222222222,0.0,0.0,https://cooking.nytimes.com/recipes/1022602-creamy-grits-with-mushrooms-and-chard,36.0
Mango-Tomato Salad Recipe,0.0,0.5,0.3333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,https://cooking.nytimes.com/recipes/1026980-mango-tomato-salad,12.0
Fish With Citrus-Chile Sauce Recipe,0.16666666666666666,0.5,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,https://cooking.nytimes.com/recipes/1023372-fish-with-citrus-chile-sauce,12.0
Everything Bagel Cottage-Cheese Dip Recipe,0.20833333333333334,0.5,0.041666666666666664,0.20833333333333334,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,https://cooking.nytimes.com/recipes/760134628-everything-bagel-cottage-cheese-dip,24.0
Tea Sandwiches Recipe,0.1956521739130435,0.5,0.0,0.08695652173913043,0.0,0.043478260869565216,0.021739130434782608,0.06521739130434782,0.043478260869565216,0.043478260869565216,https://cooking.nytimes.com/recipes/1025416-tea-sandwiches,46.0
Curried Goat Recipe,0.041666666666666664,0.5,0.0,0.125,0.08333333333333333,0.0,0.08333333333333333,0.041666666666666664,0.08333333333333333,0.041666666666666664,https://cooking.nytimes.com/recipes/1019848-curried-goat,24.0
Fish and Lentils With Sauce Rof Recipe,0.041666666666666664,0.5,0.1388888888888889,0.19444444444444445,0.0,0.027777777777777776,0.05555555555555555,0.013888888888888888,0.013888888888888888,0.013888888888888888,https://cooking.nytimes.com/recipes/778774372-fish-and-lentils-with-sauce-rof,72.0
Pad Prik King (Red Curry Chicken and Green Beans) Recipe,0.03676470588235294,0.5,0.051470588235294115,0.16176470588235295,0.08088235294117647,0.04411764705882353,0.04411764705882353,0.022058823529411766,0.029411764705882353,0.029411764705882353,https://cooking.nytimes.com/recipes/1026896-pad-prik-king-red-curry-chicken-and-green-beans,136.0
Roasted Carrots With Harissa Vinaigrette Recipe,0.0,0.5,0.08333333333333333,0.3333333333333333,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,https://cooking.nytimes.com/recipes/774457175-roasted-carrots-with-harissa-vinaigrette,12.0
Kilt Lettuce Recipe,0.2,0.5,0.03333333333333333,0.0,0.0,0.0,0.03333333333333333,0.0,0.23333333333333334,0.0,https://cooking.nytimes.com/recipes/1026310-kilt-lettuce,30.0
Turkey Brine Recipe,0.05555555555555555,0.5,0.0,0.1111111111111111,0.0,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.0,0.16666666666666666,https://cooking.nytimes.com/recipes/1021473-turkey-brine,18.0
Fried Shallot Caesar Salad Recipe,0.045454545454545456,0.5,0.045454545454545456,0.22727272727272727,0.0,0.0,0.09090909090909091,0.045454545454545456,0.0,0.045454545454545456,https://cooking.nytimes.com/recipes/1023231-fried-shallot-caesar-salad,22.0
Lemony Miso Cabbage Recipe,0.0,0.5,0.2857142857142857,0.07142857142857142,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,https://cooking.nytimes.com/recipes/776271001-lemony-miso-cabbage,14.0
Rotkraut Recipe,0.022727272727272728,0.5,0.22727272727272727,0.11363636363636363,0.0,0.11363636363636363,0.0,0.0,0.0,0.022727272727272728,https://cooking.nytimes.com/recipes/1018394-rotkraut,44.0
Quick Turkey Chili Recipe,0.029411764705882353,0.5,0.051470588235294115,0.19117647058823528,0.022058823529411766,0.058823529411764705,0.058823529411764705,0.03676470588235294,0.029411764705882353,0.022058823529411766,https://cooking.nytimes.com/recipes/1027448-quick-turkey-chili,136.0
Ballerina Farm’s Beef Stroganoff  Recipe,0.05,0.5,0.15,0.0,0.0,0.05,0.25,0.0,0.0,0.0,https://cooking.nytimes.com/recipes/1026373-ballerina-farms-beef-stroganoff,20.0
Salted Caramels Recipe,0.0,0.5,0.10714285714285714,0.17857142857142858,0.0,0.10714285714285714,0.0,0.10714285714285714,0.0,0.0,https://cooking.nytimes.com/recipes/1023719-salted-caramels,28.0
Hotteok (Sweet Filled Pancakes) Recipe,0.1111111111111111,0.5,0.0,0.2777777777777778,0.0,0.0,0.05555555555555555,0.05555555555555555,0.0,0.0,https://cooking.nytimes.com/recipes/1022948-hotteok-sweet-filled-pancakes,18.0
Loaded Focaccia Recipe,0.05,0.5,0.0,0.3,0.0,0.0,0.0,0.15,0.0,0.0,https://cooking.nytimes.com/recipes/1026378-loaded-focaccia,20.0
Golden Diner’s Tuna Melt Recipe,0.11210762331838565,0.4977578475336323,0.14798206278026907,0.10762331838565023,0.0,0.004484304932735426,0.07174887892376682,0.013452914798206279,0.013452914798206279,0.03139013452914798,https://cooking.nytimes.com/recipes/1025844-golden-diners-tuna-melt,223.0
"Beef, Asparagus and Tofu Stir-Fry Recipe",0.05333333333333334,0.49333333333333335,0.08,0.24,0.013333333333333334,0.04,0.05333333333333334,0.013333333333333334,0.0,0.013333333333333334,https://cooking.nytimes.com/recipes/778503009-beef-asparagus-and-tofu-stir-fry,75.0
Meatloaf With Moroccan Spices Recipe,0.01639344262295082,0.4918032786885246,0.11475409836065574,0.16393442622950818,0.0,0.0,0.13114754098360656,0.06557377049180328,0.0,0.01639344262295082,https://cooking.nytimes.com/recipes/1018555-meatloaf-with-moroccan-spices,61.0
Schnitzel Recipe,0.07017543859649122,0.49122807017543857,0.07017543859649122,0.12280701754385964,0.017543859649122806,0.017543859649122806,0.0,0.12280701754385964,0.05263157894736842,0.03508771929824561,https://cooking.nytimes.com/recipes/1021973-schnitzel,57.0
French Onion-Braised Lamb Shanks With Barley and Greens Recipe,0.0,0.4909090909090909,0.03636363636363636,0.18181818181818182,0.01818181818181818,0.10909090909090909,0.05454545454545454,0.03636363636363636,0.0,0.07272727272727272,https://cooking.nytimes.com/recipes/1022984-french-onion-braised-lamb-shanks-with-barley-and-greens,55.0
Extra-Tender Chocolate Chip Scones Recipe,0.05454545454545454,0.4909090909090909,0.12727272727272726,0.19090909090909092,0.0,0.00909090909090909,0.03636363636363636,0.05454545454545454,0.0,0.03636363636363636,https://cooking.nytimes.com/recipes/776535584-extra-tender-chocolate-chip-scones,110.0
Matzo Ball Soup a la Mexicana Recipe,0.061224489795918366,0.4897959183673469,0.16326530612244897,0.12244897959183673,0.0,0.02040816326530612,0.02040816326530612,0.10204081632653061,0.02040816326530612,0.0,https://cooking.nytimes.com/recipes/1019484-matzo-ball-soup-a-la-mexicana,49.0
Marry Me Salmon Recipe,0.031914893617021274,0.48936170212765956,0.18617021276595744,0.1276595744680851,0.005319148936170213,0.03723404255319149,0.0851063829787234,0.02127659574468085,0.0,0.015957446808510637,https://cooking.nytimes.com/recipes/1026573-marry-me-salmon,188.0
Creamy Ramp Pesto Pasta Recipe,0.0851063829787234,0.48936170212765956,0.1702127659574468,0.06382978723404255,0.1276595744680851,0.02127659574468085,0.02127659574468085,0.0,0.0,0.02127659574468085,https://cooking.nytimes.com/recipes/1019295-creamy-ramp-pesto-pasta,47.0
Chewy Chai Gingerbread Recipe,0.037037037037037035,0.4876543209876543,0.06172839506172839,0.20987654320987653,0.012345679012345678,0.0,0.06790123456790123,0.043209876543209874,0.0,0.08024691358024691,https://cooking.nytimes.com/recipes/765560374-chewy-chai-gingerbread,162.0
Zucchini Pasta With Crispy Capers and Pistachios Recipe,0.028037383177570093,0.48598130841121495,0.08411214953271028,0.09345794392523364,0.0,0.018691588785046728,0.14953271028037382,0.102803738317757,0.009345794392523364,0.028037383177570093,https://cooking.nytimes.com/recipes/1024237-zucchini-pasta-with-crispy-capers-and-pistachios,107.0
Ginger Scallion Broccoli Salad Recipe,0.014285714285714285,0.4857142857142857,0.12857142857142856,0.21428571428571427,0.0,0.0,0.0,0.1,0.014285714285714285,0.04285714285714286,https://cooking.nytimes.com/recipes/776098177-ginger-scallion-broccoli-salad,70.0
Old-Fashioned Shortbread Recipe,0.014285714285714285,0.4857142857142857,0.1,0.21428571428571427,0.0,0.0,0.0,0.12857142857142856,0.0,0.05714285714285714,https://cooking.nytimes.com/recipes/1026160-old-fashioned-shortbread,70.0
Rum-Raisin Carrot Cake Recipe,0.05714285714285714,0.4857142857142857,0.18571428571428572,0.12857142857142856,0.0,0.04285714285714286,0.02857142857142857,0.05714285714285714,0.0,0.014285714285714285,https://cooking.nytimes.com/recipes/1025422-rum-raisin-carrot-cake,70.0
Turkey Breast Roulade With Garlic and Rosemary Recipe,0.014925373134328358,0.48507462686567165,0.07462686567164178,0.2835820895522388,0.007462686567164179,0.022388059701492536,0.03731343283582089,0.06716417910447761,0.0,0.007462686567164179,https://cooking.nytimes.com/recipes/1021643-turkey-breast-roulade-with-garlic-and-rosemary,134.0
Laab Noodle Salad Recipe,0.06060606060606061,0.48484848484848486,0.06060606060606061,0.09090909090909091,0.0,0.0,0.18181818181818182,0.0,0.12121212121212122,0.0,https://cooking.nytimes.com/recipes/761873411-laab-noodle-salad,33.0
Cabbage Salad With Jalapeño-Lime Dressing Recipe,0.06451612903225806,0.4838709677419355,0.12903225806451613,0.1935483870967742,0.0,0.0,0.03225806451612903,0.0967741935483871,0.0,0.0,https://cooking.nytimes.com/recipes/1027601-cabbage-salad-with-jalapeno-lime-dressing,31.0
Pizza Margherita Recipe,0.03932584269662921,0.48314606741573035,0.07303370786516854,0.1348314606741573,0.011235955056179775,0.016853932584269662,0.02247191011235955,0.1797752808988764,0.0056179775280898875,0.033707865168539325,https://cooking.nytimes.com/recipes/1016231-pizza-margherita,178.0
Beef Fried Rice Recipe,0.05357142857142857,0.48214285714285715,0.08928571428571429,0.05357142857142857,0.0,0.03571428571428571,0.08928571428571429,0.17857142857142858,0.0,0.017857142857142856,https://cooking.nytimes.com/recipes/1026415-beef-fried-rice,56.0
Braised Chicken With Rosemary and Crispy Artichokes Recipe,0.0,0.48148148148148145,0.0,0.25925925925925924,0.07407407407407407,0.0,0.037037037037037035,0.14814814814814814,0.0,0.0,https://cooking.nytimes.com/recipes/1027735-braised-chicken-with-rosemary-and-crispy-artichokes,27.0
Carrot Risotto With Chile Crisp Recipe,0.018867924528301886,0.4811320754716981,0.19811320754716982,0.04716981132075472,0.0,0.13679245283018868,0.0660377358490566,0.04245283018867924,0.0,0.009433962264150943,https://cooking.nytimes.com/recipes/1024086-carrot-risotto-with-chile-crisp,212.0
Ricotta Toast With Roasted Grapes Recipe,0.057692307692307696,0.4807692307692308,0.038461538461538464,0.17307692307692307,0.019230769230769232,0.019230769230769232,0.1346153846153846,0.0,0.0,0.07692307692307693,https://cooking.nytimes.com/recipes/1025119-ricotta-toast-with-roasted-grapes,52.0
Spinach Egg Bites Recipe,0.02570694087403599,0.480719794344473,0.043701799485861184,0.23136246786632392,0.0,0.02313624678663239,0.043701799485861184,0.11053984575835475,0.002570694087403599,0.038560411311053984,https://cooking.nytimes.com/recipes/1027633-spinach-egg-bites,389.0
Whipped Ricotta Recipe,0.12,0.48,0.04,0.12,0.0,0.0,0.16,0.04,0.0,0.04,https://cooking.nytimes.com/recipes/1027075-whipped-ricotta,25.0
Italian Picnic Heroes Recipe,0.04,0.48,0.08,0.08,0.08,0.0,0.0,0.0,0.2,0.04,https://cooking.nytimes.com/recipes/782155483-italian-picnic-heroes,25.0
Lamb Meatball and Semolina Dumpling Soup With Collard Greens Recipe,0.0,0.4794520547945205,0.1780821917808219,0.1232876712328767,0.0,0.0684931506849315,0.0136986301369863,0.1232876712328767,0.0,0.0136986301369863,https://cooking.nytimes.com/recipes/1023784-lamb-meatball-and-semolina-dumpling-soup-with-collard-greens,73.0
Grilled Pizza Recipe,0.0625,0.4791666666666667,0.14583333333333334,0.10416666666666667,0.020833333333333332,0.0,0.020833333333333332,0.125,0.0,0.041666666666666664,https://cooking.nytimes.com/recipes/1022460-grilled-pizza,48.0
Thin but Juicy Chargrilled Burgers Recipe,0.06521739130434782,0.4782608695652174,0.13043478260869565,0.10869565217391304,0.0,0.021739130434782608,0.0,0.15217391304347827,0.0,0.043478260869565216,https://cooking.nytimes.com/recipes/1022400-thin-but-juicy-chargrilled-burgers,46.0
Thanksgiving Leftovers Hot Pockets Recipe,0.1044776119402985,0.47761194029850745,0.22388059701492538,0.11940298507462686,0.0,0.0,0.029850746268656716,0.029850746268656716,0.0,0.014925373134328358,https://cooking.nytimes.com/recipes/1024863-thanksgiving-leftovers-hot-pockets,67.0
Popcorn Bucket Cookies Recipe,0.1590909090909091,0.4772727272727273,0.11363636363636363,0.11363636363636363,0.0,0.0,0.045454545454545456,0.045454545454545456,0.0,0.045454545454545456,https://cooking.nytimes.com/recipes/1027501-popcorn-bucket-cookies,44.0
Roman-Style Spring Lamb With Fresh Sugar Snap Pea Salad Recipe,0.14285714285714285,0.47619047619047616,0.09523809523809523,0.19047619047619047,0.047619047619047616,0.0,0.0,0.0,0.047619047619047616,0.0,https://cooking.nytimes.com/recipes/1018712-roman-style-spring-lamb-with-fresh-sugar-snap-pea-salad,21.0
Chicken Pasta Bake Recipe,0.023809523809523808,0.47619047619047616,0.10714285714285714,0.25,0.0,0.047619047619047616,0.08333333333333333,0.011904761904761904,0.0,0.0,https://cooking.nytimes.com/recipes/761755560-baked-chicken-ricotta-pasta,84.0
Sweet Potato and Brown Butter Snacking Cake Recipe,0.06349206349206349,0.47619047619047616,0.12698412698412698,0.25396825396825395,0.0,0.015873015873015872,0.0,0.031746031746031744,0.0,0.031746031746031744,https://cooking.nytimes.com/recipes/1027337-sweet-potato-and-brown-butter-snacking-cake,63.0
Duchess-Style Twice-Baked Potatoes Recipe,0.047619047619047616,0.47619047619047616,0.09523809523809523,0.2857142857142857,0.0,0.0,0.0,0.047619047619047616,0.0,0.047619047619047616,https://cooking.nytimes.com/recipes/1023634-duchess-style-twice-baked-potatoes,21.0
Cabbage and Mandarin Orange Winter Slaw Recipe,0.0,0.47540983606557374,0.03278688524590164,0.21311475409836064,0.04918032786885246,0.01639344262295082,0.13114754098360656,0.03278688524590164,0.0,0.04918032786885246,https://cooking.nytimes.com/recipes/1026231-cabbage-and-mandarin-orange-winter-slaw,61.0
Honey Salabat Tea Cake Recipe,0.03389830508474576,0.4745762711864407,0.05084745762711865,0.2033898305084746,0.0,0.0847457627118644,0.0847457627118644,0.03389830508474576,0.0,0.03389830508474576,https://cooking.nytimes.com/recipes/1025957-honey-salabat-tea-cake,59.0
